date,player,creator,projection,actual,error,absError,quality
2026-07-09,Stefanie Dolson,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-12,Stefanie Dolson,OTHER,1.3,0,-1.3,1.3,GOLD
2026-07-15,Stefanie Dolson,OTHER,0.8,2,1.2,1.2,GOLD
2026-07-17,Stefanie Dolson,OTHER,1.1,0,-1.1,1.1,GOLD
2026-07-20,Stefanie Dolson,OTHER,1.1,3,1.9,1.9,GOLD
2026-07-22,Stefanie Dolson,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-07-28,Stefanie Dolson,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-07-31,Stefanie Dolson,OTHER,1.4,0,-1.4,1.4,GOLD
2026-08-03,Stefanie Dolson,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-08-05,Stefanie Dolson,OTHER,1.2,0,-1.2,1.2,GOLD
2026-08-08,Stefanie Dolson,OTHER,0.8,0,-0.8,0.8,GOLD
2026-08-10,Stefanie Dolson,OTHER,0.7,2,1.3,1.3,GOLD
2026-06-06,Stephanie Talbot,OTHER,1.6,4,2.4,2.4,GOLD
2026-06-08,Stephanie Talbot,OTHER,2,3,1,1,GOLD
2026-06-11,Stephanie Talbot,OTHER,2.3,3,0.7000000000000002,0.7000000000000002,GOLD
2026-06-13,Stephanie Talbot,OTHER,2.6,1,-1.6,1.6,GOLD
2026-06-15,Stephanie Talbot,OTHER,2.2,3,0.7999999999999998,0.7999999999999998,GOLD
2026-06-17,Stephanie Talbot,OTHER,2.6,1,-1.6,1.6,GOLD
2026-06-21,Stephanie Talbot,OTHER,2.2,0,-2.2,2.2,GOLD
2026-06-23,Stephanie Talbot,OTHER,1.7,0,-1.7,1.7,GOLD
2026-06-25,Stephanie Talbot,OTHER,1.3,0,-1.3,1.3,GOLD
2026-06-28,Stephanie Talbot,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-30,Stephanie Talbot,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-03,Stephanie Talbot,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-05,Stephanie Talbot,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-09,Stephanie Talbot,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-07-11,Stephanie Talbot,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-07-12,Stephanie Talbot,OTHER,1,1,0,0,GOLD
2026-07-20,Stephanie Talbot,OTHER,1,0,-1,1,GOLD
2026-07-22,Stephanie Talbot,OTHER,1,0,-1,1,GOLD
2026-07-28,Stephanie Talbot,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-07-30,Stephanie Talbot,OTHER,0.8,2,1.2,1.2,GOLD
2026-08-01,Stephanie Talbot,OTHER,1,0,-1,1,GOLD
2026-08-03,Stephanie Talbot,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-08-06,Stephanie Talbot,OTHER,1,0,-1,1,GOLD
2026-08-08,Stephanie Talbot,OTHER,1,0,-1,1,GOLD
2026-08-09,Stephanie Talbot,OTHER,0.8,0,-0.8,0.8,GOLD
2026-08-11,Stephanie Talbot,OTHER,0.5,0,-0.5,0.5,GOLD
2026-06-05,Sydney Taylor,OTHER,2,0,-2,2,GOLD
2026-06-07,Sydney Taylor,OTHER,1.6,0,-1.6,1.6,GOLD
2026-06-09,Sydney Taylor,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-11,Sydney Taylor,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-06-17,Sydney Taylor,OTHER,0.9,2,1.1,1.1,GOLD
2026-06-20,Sydney Taylor,OTHER,1,0,-1,1,GOLD
2026-06-22,Sydney Taylor,OTHER,1,2,1,1,GOLD
2026-06-24,Sydney Taylor,OTHER,1.3,4,2.7,2.7,GOLD
2026-06-26,Sydney Taylor,OTHER,1.8,3,1.2,1.2,GOLD
2026-06-28,Sydney Taylor,OTHER,2,0,-2,2,GOLD
2026-07-03,Sydney Taylor,OTHER,1.7,1,-0.7,0.7,GOLD
2026-07-07,Sydney Taylor,OTHER,1.8,1,-0.8,0.8,GOLD
2026-07-10,Sydney Taylor,OTHER,1.7,2,0.30000000000000004,0.30000000000000004,GOLD
2026-07-12,Sydney Taylor,OTHER,1.5,2,0.5,0.5,GOLD
2026-07-15,Sydney Taylor,OTHER,1.4,0,-1.4,1.4,GOLD
2026-07-17,Sydney Taylor,OTHER,1.3,2,0.7,0.7,GOLD
2026-07-19,Sydney Taylor,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-07-22,Sydney Taylor,OTHER,1.6,3,1.4,1.4,GOLD
2026-07-30,Sydney Taylor,OTHER,1.7,6,4.3,4.3,GOLD
2026-08-01,Sydney Taylor,OTHER,2.2,2,-0.20000000000000018,0.20000000000000018,GOLD
2026-08-03,Sydney Taylor,OTHER,2.5,3,0.5,0.5,GOLD
2026-06-02,Te-Hina Paopao,OTHER,1.6,0,-1.6,1.6,GOLD
2026-06-04,Te-Hina Paopao,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-06-06,Te-Hina Paopao,OTHER,1.1,3,1.9,1.9,GOLD
2026-06-09,Te-Hina Paopao,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-06-11,Te-Hina Paopao,OTHER,1.3,2,0.7,0.7,GOLD
2026-06-14,Te-Hina Paopao,OTHER,1.5,0,-1.5,1.5,GOLD
2026-06-18,Te-Hina Paopao,OTHER,1.4,3,1.6,1.6,GOLD
2026-06-20,Te-Hina Paopao,OTHER,1.7,2,0.30000000000000004,0.30000000000000004,GOLD
2026-06-22,Te-Hina Paopao,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-24,Te-Hina Paopao,OTHER,1.6,2,0.3999999999999999,0.3999999999999999,GOLD
2026-06-26,Te-Hina Paopao,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-27,Te-Hina Paopao,OTHER,1.7,4,2.3,2.3,GOLD
2026-07-02,Te-Hina Paopao,OTHER,1.9,1,-0.8999999999999999,0.8999999999999999,GOLD
2026-07-04,Te-Hina Paopao,OTHER,1.8,0,-1.8,1.8,GOLD
2026-07-09,Te-Hina Paopao,OTHER,1.6,0,-1.6,1.6,GOLD
2026-07-11,Te-Hina Paopao,OTHER,1.3,2,0.7,0.7,GOLD
2026-07-13,Te-Hina Paopao,OTHER,1.5,2,0.5,0.5,GOLD
2026-05-30,Teonni Key,OTHER,0,0,0,0,GOLD
2026-06-03,Teonni Key,OTHER,0,1,1,1,GOLD
2026-06-07,Teonni Key,OTHER,0.2,0,-0.2,0.2,GOLD
2026-06-10,Teonni Key,OTHER,0.2,1,0.8,0.8,GOLD
2026-06-12,Teonni Key,OTHER,0.3,2,1.7,1.7,GOLD
2026-06-14,Teonni Key,OTHER,0.7,2,1.3,1.3,GOLD
2026-06-16,Teonni Key,OTHER,1,0,-1,1,GOLD
2026-06-19,Teonni Key,OTHER,0.8,0,-0.8,0.8,GOLD
2026-06-22,Teonni Key,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-06-25,Teonni Key,OTHER,0.9,0,-0.9,0.9,GOLD
2026-07-05,Teonni Key,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-08,Teonni Key,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-10,Teonni Key,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-14,Teonni Key,OTHER,0.3,1,0.7,0.7,GOLD
2026-07-17,Teonni Key,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-20,Teonni Key,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-28,Teonni Key,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-30,Teonni Key,OTHER,0.3,0,-0.3,0.3,GOLD
2026-08-02,Teonni Key,OTHER,0.3,0,-0.3,0.3,GOLD
2026-08-06,Teonni Key,OTHER,0.1,0,-0.1,0.1,GOLD
2026-06-11,Tyasha Harris,OTHER,2.4,1,-1.4,1.4,GOLD
2026-06-13,Tyasha Harris,OTHER,2.3,0,-2.3,2.3,GOLD
2026-06-18,Tyasha Harris,OTHER,1.3,2,0.7,0.7,GOLD
2026-06-20,Tyasha Harris,OTHER,1.6,0,-1.6,1.6,GOLD
2026-06-24,Tyasha Harris,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-27,Tyasha Harris,OTHER,0.9,3,2.1,2.1,GOLD
2026-07-05,Tyasha Harris,OTHER,1.2,5,3.8,3.8,GOLD
2026-07-08,Tyasha Harris,OTHER,2,4,2,2,GOLD
2026-07-09,Tyasha Harris,OTHER,2.3,5,2.7,2.7,GOLD
2026-07-12,Tyasha Harris,OTHER,2.9,2,-0.8999999999999999,0.8999999999999999,GOLD
2026-07-15,Tyasha Harris,OTHER,3.2,1,-2.2,2.2,GOLD
2026-07-17,Tyasha Harris,OTHER,2.9,3,0.10000000000000009,0.10000000000000009,GOLD
2026-07-18,Tyasha Harris,OTHER,2.7,4,1.2999999999999998,1.2999999999999998,GOLD
2026-07-22,Tyasha Harris,OTHER,2.7,6,3.3,3.3,GOLD
2026-07-28,Tyasha Harris,OTHER,2.9,2,-0.8999999999999999,0.8999999999999999,GOLD
2026-07-31,Tyasha Harris,OTHER,2.9,2,-0.8999999999999999,0.8999999999999999,GOLD
2026-08-02,Tyasha Harris,OTHER,3,1,-2,2,GOLD
2026-08-06,Tyasha Harris,OTHER,2.8,0,-2.8,2.8,GOLD
2026-08-08,Tyasha Harris,OTHER,2.2,1,-1.2000000000000002,1.2000000000000002,GOLD
2026-08-11,Tyasha Harris,OTHER,1.6,3,1.4,1.4,GOLD
2026-05-30,Zia Cooke,OTHER,2,0,-2,2,GOLD
2026-06-01,Zia Cooke,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-03,Zia Cooke,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-06,Zia Cooke,OTHER,1,0,-1,1,GOLD
2026-06-08,Zia Cooke,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-06-10,Zia Cooke,OTHER,0.5,0,-0.5,0.5,GOLD
2026-06-12,Zia Cooke,OTHER,0.5,0,-0.5,0.5,GOLD
2026-06-17,Zia Cooke,OTHER,0.4,2,1.6,1.6,GOLD
2026-06-20,Zia Cooke,OTHER,0.7,2,1.3,1.3,GOLD
2026-06-22,Zia Cooke,OTHER,1,2,1,1,GOLD
2026-06-25,Zia Cooke,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-27,Zia Cooke,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-07-02,Zia Cooke,OTHER,1.4,0,-1.4,1.4,GOLD
2026-07-04,Zia Cooke,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-06,Zia Cooke,OTHER,1,0,-1,1,GOLD
2026-07-09,Zia Cooke,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-12,Zia Cooke,OTHER,0.9,0,-0.9,0.9,GOLD
2026-07-15,Zia Cooke,OTHER,0.6,1,0.4,0.4,GOLD
2026-07-17,Zia Cooke,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-20,Zia Cooke,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-22,Zia Cooke,OTHER,0.9,0,-0.9,0.9,GOLD
2026-07-28,Zia Cooke,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-31,Zia Cooke,OTHER,0.7,0,-0.7,0.7,GOLD
2026-08-03,Zia Cooke,OTHER,0.6,0,-0.6,0.6,GOLD
2026-08-05,Zia Cooke,OTHER,0.5,1,0.5,0.5,GOLD
2026-08-08,Zia Cooke,OTHER,0.4,1,0.6,0.6,GOLD
2026-08-10,Zia Cooke,OTHER,0.6,1,0.4,0.4,GOLD
2026-06-08,Aaliyah Edwards,OTHER,1,0,-1,1,GOLD
2026-06-10,Aaliyah Edwards,OTHER,0.9,0,-0.9,0.9,GOLD
2026-06-13,Aaliyah Edwards,OTHER,0.5,1,0.5,0.5,GOLD
2026-06-17,Aaliyah Edwards,OTHER,0.4,1,0.6,0.6,GOLD
2026-06-19,Aaliyah Edwards,OTHER,0.5,2,1.5,1.5,GOLD
2026-06-22,Aaliyah Edwards,OTHER,0.8,0,-0.8,0.8,GOLD
2026-06-26,Aaliyah Edwards,OTHER,0.8,0,-0.8,0.8,GOLD
2026-07-02,Aaliyah Edwards,OTHER,0.8,4,3.2,3.2,GOLD
2026-07-06,Aaliyah Edwards,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-07-08,Aaliyah Edwards,OTHER,1.3,0,-1.3,1.3,GOLD
2026-07-10,Aaliyah Edwards,OTHER,1,0,-1,1,GOLD
2026-07-14,Aaliyah Edwards,OTHER,0.9,3,2.1,2.1,GOLD
2026-07-17,Aaliyah Edwards,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-19,Aaliyah Edwards,OTHER,1,0,-1,1,GOLD
2026-08-07,Aaliyah Edwards,OTHER,0.9,0,-0.9,0.9,GOLD
2026-06-05,Alanna Smith,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-09,Alanna Smith,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-06-11,Alanna Smith,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-06-13,Alanna Smith,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-15,Alanna Smith,OTHER,1,0,-1,1,GOLD
2026-06-17,Alanna Smith,OTHER,0.6,0,-0.6,0.6,GOLD
2026-06-20,Alanna Smith,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-02,Alanna Smith,OTHER,0.4,0,-0.4,0.4,GOLD
2026-07-05,Alanna Smith,OTHER,0.3,1,0.7,0.7,GOLD
2026-07-07,Alanna Smith,OTHER,0.4,1,0.6,0.6,GOLD
2026-07-10,Alanna Smith,OTHER,0.5,0,-0.5,0.5,GOLD
2026-07-12,Alanna Smith,OTHER,0.5,0,-0.5,0.5,GOLD
2026-07-31,Alanna Smith,OTHER,0.5,0,-0.5,0.5,GOLD
2026-08-02,Alanna Smith,OTHER,0.5,1,0.5,0.5,GOLD
2026-08-05,Alanna Smith,OTHER,0.5,1,0.5,0.5,GOLD
2026-08-07,Alanna Smith,OTHER,0.5,0,-0.5,0.5,GOLD
2026-08-09,Alanna Smith,OTHER,0.5,0,-0.5,0.5,GOLD
2026-06-09,Alysha Clark,OTHER,0.4,0,-0.4,0.4,GOLD
2026-06-11,Alysha Clark,OTHER,0.4,1,0.6,0.6,GOLD
2026-06-13,Alysha Clark,OTHER,0.5,2,1.5,1.5,GOLD
2026-06-15,Alysha Clark,OTHER,0.7,0,-0.7,0.7,GOLD
2026-06-25,Alysha Clark,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-05,Alysha Clark,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-10,Alysha Clark,OTHER,0.5,2,1.5,1.5,GOLD
2026-07-12,Alysha Clark,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-19,Alysha Clark,OTHER,0.5,1,0.5,0.5,GOLD
2026-07-20,Alysha Clark,OTHER,0.6,1,0.4,0.4,GOLD
2026-07-31,Alysha Clark,OTHER,0.7,0,-0.7,0.7,GOLD
2026-08-02,Alysha Clark,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-05-30,Aneesah Morrow,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-06-02,Aneesah Morrow,OTHER,1.2,2,0.8,0.8,GOLD
2026-06-05,Aneesah Morrow,OTHER,1.5,3,1.5,1.5,GOLD
2026-06-13,Aneesah Morrow,OTHER,1.9,2,0.10000000000000009,0.10000000000000009,GOLD
2026-06-17,Aneesah Morrow,OTHER,1.9,2,0.10000000000000009,0.10000000000000009,GOLD
2026-06-19,Aneesah Morrow,OTHER,2,4,2,2,GOLD
2026-06-22,Aneesah Morrow,OTHER,2.4,0,-2.4,2.4,GOLD
2026-07-02,Aneesah Morrow,OTHER,2.1,0,-2.1,2.1,GOLD
2026-07-22,Aneesah Morrow,OTHER,1.7,2,0.30000000000000004,0.30000000000000004,GOLD
2026-07-28,Aneesah Morrow,OTHER,1.7,4,2.3,2.3,GOLD
2026-07-30,Aneesah Morrow,OTHER,2,2,0,0,GOLD
2026-08-04,Aneesah Morrow,OTHER,1.7,0,-1.7,1.7,GOLD
2026-08-06,Aneesah Morrow,OTHER,1.7,1,-0.7,0.7,GOLD
2026-08-10,Aneesah Morrow,OTHER,1.8,1,-0.8,0.8,GOLD
2026-06-06,Angela Dugalic,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-06-08,Angela Dugalic,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-06-12,Angela Dugalic,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-14,Angela Dugalic,OTHER,0.9,0,-0.9,0.9,GOLD
2026-06-17,Angela Dugalic,OTHER,0.7,3,2.3,2.3,GOLD
2026-06-19,Angela Dugalic,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-21,Angela Dugalic,OTHER,1,1,0,0,GOLD
